timestamp,ip,cnt_last_1m,cnt_last_5m,cnt_last_15m,succ_count,fail_count,total_count,fail_rate,event_user,event_result
2025-10-01 08:21:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,0,47,4,8,0,4,0.3734595274636936,charlie,failed
2025-10-01 08:22:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,7,26,18,2,4,12,0.3828172152233927,dave,success
2025-10-01 08:23:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,5,26,95,3,3,9,0.2772405324975879,charlie,success
2025-10-01 08:24:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,1,7,44,0,1,4,0.1386010128189304,bob,success
2025-10-01 08:25:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,4,30,98,1,4,8,0.8449798283171874,charlie,success
2025-10-01 08:26:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,1,39,135,7,3,6,0.8287857051412226,bob,success
2025-10-01 08:27:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,3,33,8,1,4,1,0.0218815580457298,charlie,success
2025-10-01 08:28:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,0,8,132,0,2,8,0.2946086459462795,alice,success
2025-10-01 08:29:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,7,17,134,8,3,8,0.6185965486608301,bob,success
2025-10-01 08:30:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,0,28,84,5,0,11,0.831563202759543,charlie,failed
2025-10-01 08:31:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,5,38,44,6,1,5,0.3501998067610192,charlie,failed
2025-10-01 08:32:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,8,4,25,4,2,11,0.6681645262990877,dave,success
2025-10-01 08:33:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,3,49,29,2,0,13,0.5708870966871931,bob,success
2025-10-01 08:34:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,3,38,58,4,1,8,0.7143617335528739,bob,failed
2025-10-01 08:35:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,2,26,19,8,1,7,0.4370043651364776,bob,success
2025-10-01 08:36:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,2,5,34,0,0,9,0.017928836488996,charlie,success
2025-10-01 08:37:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,1,42,97,3,3,13,0.8706801749558554,charlie,failed
2025-10-01 08:38:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,6,47,72,5,0,2,0.4801086947618664,dave,failed
2025-10-01 08:39:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,1,3,104,1,0,5,0.803056024399924,alice,success
2025-10-01 08:40:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,7,23,20,3,0,9,0.428889936928791,alice,success
2025-10-01 08:41:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,5,19,59,8,2,10,0.0065451624940654,charlie,success
2025-10-01 08:42:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,4,16,93,1,2,3,0.3304814145077108,bob,success
2025-10-01 08:43:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,9,48,126,3,1,8,0.2308391839638549,dave,success
2025-10-01 08:44:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,8,16,121,3,4,11,0.3966749498954532,alice,success
2025-10-01 08:45:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,2,3,53,2,0,9,0.2965929401060774,alice,success
2025-10-01 08:46:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,4,2,40,0,1,4,0.3737618848145575,alice,success
2025-10-01 08:47:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,9,18,121,7,2,6,0.0007864299545669,bob,success
2025-10-01 08:48:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,8,29,122,6,2,10,0.371230226821035,alice,success
2025-10-01 08:49:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,1,35,27,8,1,9,0.7748592546292803,bob,failed
2025-10-01 08:50:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,9,26,144,6,4,6,0.199500155740869,charlie,failed
2025-10-01 08:51:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,6,45,65,4,3,3,0.2046432629950068,alice,success
2025-10-01 08:52:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,1,23,101,9,4,2,0.0981122249880567,charlie,failed
2025-10-01 08:53:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,6,40,110,3,4,10,0.7290544145801431,charlie,success
2025-10-01 08:54:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,8,37,44,4,3,4,0.354337953869525,alice,success
2025-10-01 08:55:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,7,34,33,6,1,8,0.7099714009626966,dave,failed
2025-10-01 08:56:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,6,40,88,8,1,3,0.7582224622997918,bob,failed
2025-10-01 08:57:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,0,0,21,8,1,3,0.29611549719098,alice,success
2025-10-01 08:58:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,3,12,65,4,2,14,0.9079419213191884,alice,success
2025-10-01 08:59:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,9,14,83,4,0,5,0.7827572425195537,charlie,success
2025-10-01 09:00:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,4,17,113,9,3,6,0.4756437552724369,dave,success
2025-10-01 09:01:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,3,37,38,1,1,5,0.6435649999705914,alice,success
2025-10-01 09:02:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,0,41,42,4,2,2,0.0464765473523736,bob,failed
2025-10-01 09:03:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,8,11,95,2,3,1,0.9949591516003504,alice,success
2025-10-01 09:04:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,4,49,70,7,1,2,0.2944456990169858,alice,success
2025-10-01 09:05:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,3,22,144,3,4,14,0.5074810165239697,charlie,success
2025-10-01 09:06:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,2,4,57,2,1,3,0.864039609373208,alice,success
2025-10-01 09:07:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,0,8,86,1,0,13,0.3915189541233633,bob,success
2025-10-01 09:08:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,1,12,43,6,4,7,0.7802834230246686,alice,success
2025-10-01 09:09:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,3,23,88,7,3,2,0.149265025911623,bob,success
2025-10-01 09:10:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,3,44,107,8,1,5,0.271324381185812,alice,failed
2025-10-01 09:11:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,6,27,66,5,2,8,0.1870163299433311,bob,success
2025-10-01 09:12:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,3,2,21,9,1,4,0.6657883691774547,charlie,success
2025-10-01 09:13:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,6,23,77,9,0,5,0.027477947324451,bob,success
2025-10-01 09:14:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,3,1,39,0,3,5,0.4313475172013981,dave,success
2025-10-01 09:15:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,2,11,22,8,1,4,0.8857876382629998,dave,failed
2025-10-01 09:16:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,3,3,35,7,3,6,0.1678849847754411,alice,success
2025-10-01 09:17:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,4,30,43,9,4,8,0.1013487070351017,bob,success
2025-10-01 09:18:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,6,7,136,7,4,8,0.2507090220564394,alice,success
2025-10-01 09:19:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,7,39,18,6,1,11,0.7078759239879977,dave,success
2025-10-01 09:20:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,0,25,72,4,0,14,0.9109504323023716,dave,failed
2025-10-01 09:21:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,0,42,149,6,2,14,0.92959223236302,dave,success
2025-10-01 09:22:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,8,42,117,0,0,13,0.0778809232211495,bob,success
2025-10-01 09:23:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,8,20,74,6,1,1,0.0204495616931484,charlie,success
2025-10-01 09:24:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,3,41,47,1,3,6,0.1131237622498009,dave,success
2025-10-01 09:25:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,1,49,62,7,1,14,0.4695629829053889,alice,success
2025-10-01 09:26:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,2,34,26,9,1,8,0.6379153815866118,alice,failed
2025-10-01 09:27:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,9,32,38,5,4,14,0.1615558716602212,bob,success
2025-10-01 09:28:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,9,24,27,6,0,6,0.2188607466975283,dave,success
2025-10-01 09:29:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,3,19,130,0,1,8,0.7276523523723482,bob,failed
2025-10-01 09:30:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,5,15,115,6,3,3,0.231990608683315,dave,success
2025-10-01 09:31:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,7,19,143,8,1,14,0.9576432754302608,alice,success
2025-10-01 09:32:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,8,6,115,3,3,6,0.5995909929119658,alice,success
2025-10-01 09:33:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,1,25,121,9,0,6,0.1855761087370195,alice,success
2025-10-01 09:34:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,6,46,8,7,1,10,0.6704373889567858,charlie,success
2025-10-01 09:35:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,2,16,72,4,4,9,0.5391282651196472,charlie,success
2025-10-01 09:36:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,6,18,53,7,3,7,0.3300834771255518,bob,success
2025-10-01 09:37:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,9,25,121,0,4,1,0.4631272883342494,bob,success
2025-10-01 09:38:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,0,35,132,4,3,12,0.7460690749977524,alice,success
2025-10-01 09:39:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,2,30,86,0,1,14,0.3694149302202022,dave,success
2025-10-01 09:40:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,8,27,51,0,0,4,0.5615875837847055,dave,success
2025-10-01 09:41:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,8,10,88,8,1,2,0.7461587026473475,alice,success
2025-10-01 09:42:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,6,10,49,3,1,9,0.5534041122259566,charlie,success
2025-10-01 09:43:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,7,35,116,0,1,3,0.1970822633671092,bob,success
2025-10-01 09:44:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,6,44,110,9,1,2,0.1311291643941153,dave,success
2025-10-01 09:45:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,2,48,128,2,0,1,0.9253543998473788,dave,success
2025-10-01 09:46:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,4,0,13,9,0,5,0.9078794802076988,dave,success
2025-10-01 09:47:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,6,28,84,7,2,8,0.2459268666711126,charlie,success
2025-10-01 09:48:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,4,3,108,5,4,4,0.0865823870936058,dave,success
2025-10-01 09:49:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,0,11,36,7,4,9,0.1484787206525163,dave,success
2025-10-01 09:50:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,0,24,127,1,2,13,0.1120293127067586,bob,success
2025-10-01 09:51:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,9,42,7,7,3,3,0.7982582771717682,bob,success
2025-10-01 09:52:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,7,18,133,8,2,13,0.7794504327230832,dave,success
2025-10-01 09:53:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,4,36,5,2,3,11,0.2198152229414094,alice,failed
2025-10-01 09:54:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,6,38,148,4,1,5,0.3680669606146739,bob,success
2025-10-01 09:55:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,8,37,142,5,0,8,0.2610133937153389,charlie,success
2025-10-01 09:56:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,7,11,87,4,3,3,0.5589423775595179,alice,success
2025-10-01 09:57:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,7,47,60,6,1,14,0.1053220435985843,dave,success
2025-10-01 09:58:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,8,16,117,5,1,9,0.4965621183222646,bob,success
2025-10-01 09:59:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,3,36,9,4,0,7,0.0561442158622401,dave,success
2025-10-01 10:00:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,2,14,95,0,2,14,0.2434472454810856,dave,success
2025-10-01 10:01:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,6,29,97,4,3,9,0.0280838484812224,bob,success
2025-10-01 10:02:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,2,18,96,7,1,7,0.3052865471261409,dave,success
2025-10-01 10:03:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,4,0,123,6,1,2,0.3158309688033631,charlie,success
2025-10-01 10:04:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,4,21,29,1,0,2,0.6551197155807679,alice,success
2025-10-01 10:05:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,4,20,42,1,0,12,0.8797707531635592,dave,success
2025-10-01 10:06:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,0,47,125,4,3,9,0.7292736216368328,dave,success
2025-10-01 10:07:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,4,36,110,6,2,12,0.094770048473304,charlie,success
2025-10-01 10:08:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,3,49,114,8,0,6,0.1464135646987432,alice,success
2025-10-01 10:09:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,6,19,142,6,3,1,0.1328981330883125,bob,success
2025-10-01 10:10:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,8,21,117,4,3,14,0.0941653862412912,dave,success
2025-10-01 10:11:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,8,33,56,2,4,13,0.1143390604982834,dave,success
2025-10-01 10:12:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,0,28,85,4,3,3,0.9850633945659272,bob,success
2025-10-01 10:13:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,0,18,45,7,1,12,0.031639487510552,alice,success
2025-10-01 10:14:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,9,21,42,8,1,5,0.2247442801333844,bob,success
2025-10-01 10:15:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,9,14,132,4,4,12,0.4485569901228184,dave,success
2025-10-01 10:16:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,1,27,67,7,0,14,0.0715435140624157,bob,failed
2025-10-01 10:17:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,3,32,2,6,3,6,0.4973721665554436,alice,success
2025-10-01 10:18:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,0,3,38,4,1,4,0.3200180273319525,bob,success
2025-10-01 10:19:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,8,49,67,0,2,10,0.7813392787974311,alice,success
2025-10-01 10:20:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,8,31,91,8,3,14,0.0049428249884674,bob,failed
2025-10-01 10:21:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,0,35,56,7,4,14,0.094988987744116,dave,success
2025-10-01 10:22:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,4,30,73,4,1,11,0.1940638571550563,dave,success
2025-10-01 10:23:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,1,46,77,4,3,6,0.2728526223230475,alice,success
2025-10-01 10:24:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,6,3,1,8,2,12,0.9828276888450193,alice,success
2025-10-01 10:25:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,1,26,134,1,3,8,0.0771306848884143,charlie,success
2025-10-01 10:26:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,0,44,93,2,2,8,0.9431536984297222,alice,success
2025-10-01 10:27:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,6,24,51,9,0,14,0.4357580441193927,bob,success
2025-10-01 10:28:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,9,10,46,0,1,6,0.5659821061474558,alice,success
2025-10-01 10:29:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,8,4,88,1,3,9,0.7578449184223577,charlie,failed
2025-10-01 10:30:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,9,22,148,2,1,4,0.3351234456644373,dave,success
2025-10-01 10:31:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,9,31,63,9,1,9,0.3895740932011471,alice,failed
2025-10-01 10:32:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,6,4,113,2,1,2,0.7723111690155482,charlie,success
2025-10-01 10:33:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,3,12,41,1,3,2,0.637780321063886,alice,success
2025-10-01 10:34:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,4,16,91,3,3,13,0.0912973492249747,alice,success
2025-10-01 10:35:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,9,44,38,3,4,4,0.3788850719390968,bob,success
2025-10-01 10:36:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,0,41,56,0,2,8,0.4381292566325051,bob,success
2025-10-01 10:37:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,8,38,36,1,1,9,0.3058103765995226,bob,success
2025-10-01 10:38:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,9,39,90,6,3,6,0.5987048307868822,charlie,failed
2025-10-01 10:39:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,6,41,23,3,0,1,0.9886460329442394,alice,failed
2025-10-01 10:40:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,0,0,138,8,4,5,0.3208550081774171,charlie,success
2025-10-01 10:41:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,9,7,71,9,2,2,0.8358035583355313,dave,success
2025-10-01 10:42:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,2,17,25,7,3,12,0.8432389942862304,bob,success
2025-10-01 10:43:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,8,42,61,3,0,8,0.8626886373881281,charlie,success
2025-10-01 10:44:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,6,37,66,1,3,14,0.7676520629477063,alice,success
2025-10-01 10:45:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,8,31,108,5,4,5,0.9120558115194848,bob,success
2025-10-01 10:46:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,7,38,25,6,0,14,0.4967363389464528,dave,success
2025-10-01 10:47:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,1,49,17,6,4,3,0.1932258713971312,bob,success
2025-10-01 10:48:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,0,20,129,4,1,5,0.472058051354009,charlie,success
2025-10-01 10:49:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,4,49,17,9,2,5,0.1831242944020326,alice,success
2025-10-01 10:50:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,3,47,114,0,4,6,0.3797464442594743,dave,success
2025-10-01 10:51:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,9,5,130,5,3,4,0.782528910459255,bob,success
2025-10-01 10:52:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,5,48,71,0,0,14,0.0662684006846815,charlie,success
2025-10-01 10:53:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,7,44,41,8,2,6,0.8702995662458153,charlie,success
2025-10-01 10:54:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,9,4,51,3,1,1,0.9741841409844038,dave,success
2025-10-01 10:55:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,3,30,66,6,3,2,0.400023498178746,alice,success
2025-10-01 10:56:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,1,13,117,8,1,12,0.0014746411663316,dave,success
2025-10-01 10:57:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,8,47,130,9,3,7,0.3342690157545149,bob,success
2025-10-01 10:58:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,9,29,4,8,0,2,0.6226515936252685,charlie,success
2025-10-01 10:59:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,9,28,80,1,3,10,0.4294021474578168,dave,success
2025-10-01 11:00:00,4bd2252f3149147e90a7e7ab7c3f67e0bdc94a31eb35f40ba058d1a2d4fc5df3,9,46,134,2,1,9,0.8273219989564627,bob,failed
2025-10-01 11:01:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,8,15,108,8,3,11,0.1148153560969545,charlie,failed
2025-10-01 11:02:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,5,40,77,1,2,14,0.9293418446405712,charlie,success
2025-10-01 11:03:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,2,13,148,0,1,6,0.6433940221504864,dave,success
2025-10-01 11:04:00,03f9bd4f10929a02a91e174585d9bafe0e4aa3bb9ff582851a058a917742f474,9,21,9,9,2,5,0.517918955885491,charlie,success
2025-10-01 11:05:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,8,40,54,9,4,12,0.3109716101723775,dave,success
2025-10-01 11:06:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,0,3,132,3,4,13,0.5461041906457824,alice,success
2025-10-01 11:07:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,2,34,119,3,4,11,0.948357315544398,alice,failed
2025-10-01 11:08:00,1618cd620c2f803a71058778e74b4199e6901e0a84e802528237386f9bab0980,7,6,19,1,2,3,0.4295796447483306,alice,failed
2025-10-01 11:09:00,3ca26d4fa276fb9e1e9ea60eeb7be18eff92064356f7bdf268adc8e63c06f005,6,38,110,5,4,8,0.3221890602383509,dave,success
